Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto;Valor UF;Total UF
30-04-2018;Ñuñoa;Insumos Administración;FE-10063795-PROVEEDORES INTEGRALES PRISA S.A.;973577;FE;10063795;98.751,00;$27.004,63;UF  3,66
30-04-2018;Ñuñoa;Insumos Administración;FE-22478-COMERCIAL NEWSEG LTDA.;1005621;FE;22478;27.000,00;$27.004,63;UF  1,00
30-04-2018;Ñuñoa;Telecomunicaciones y Alarmas;FE-61596605-TELEFONICA MOVIL CHILE S.A.;967558;FE;61596605;24.701,00;$27.004,63;UF  0,91
30-04-2018;Ñuñoa;Telecomunicaciones y Alarmas;FE-9361310-ADT SECURITY SERVICES S.A.;1107808;FE;9361310;35.286,00;$27.004,63;UF  1,31
02-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-99906-COMERCIAL A Y B LTDA.;960745;FE;99906;3.189.845,00;$27.008,23;UF  118,11
02-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-99905-COMERCIAL A Y B LTDA.;960752;FE;99905;2.219.360,00;$27.008,23;UF  82,17
03-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-31463-CREATTIVA INTERNET LIMITADA;961234;FE;31463;62.832,00;$27.010,03;UF  2,33
07-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-3668-DUARTE   DUARTE COMBUST. LTDA.;963211;FE;3668;67.948,00;$27.017,22;UF  2,51
07-05-2018;Ñuñoa;Gastos por Herramientas Menores;FE-2203-ANGELA M. PONCE FREDES;963098;FE;2203;65.700,00;$27.017,22;UF  2,43
09-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;fe-179657-HORMIGONES BICENTENARIO S.A.;964800;FE;179657;461.779,00;$27.020,82;UF  17,09
09-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-1151-LUIS ALBERTO QUINTEROS ROJAS;964743;FE;1151;60.000,00;$27.020,82;UF  2,22
10-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;CAJA CHICA Ñuñoa II;965450;;;215.052,00;$27.023,43;UF  7,96
10-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-4201194-ELECTRICIDAD GOBANTES S.A.;965446;FE;4201194;7.889,00;$27.023,43;UF  0,29
10-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-18873-BARRENA HERMANOS Y CIA. LTDA.;965447;FE;18873;13.265,00;$27.023,43;UF  0,49
10-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-663-SONIA ISABEL LATORRE VALDES;965448;FE;663;52.101,00;$27.023,43;UF  1,93
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967832;;;347.250,00;$27.036,49;UF  12,84
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967833;;;433.362,00;$27.036,49;UF  16,03
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967834;;;372.398,00;$27.036,49;UF  13,77
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967837;;;707.609,00;$27.036,49;UF  26,17
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967838;;;133.274,00;$27.036,49;UF  4,93
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967839;;;956.795,00;$27.036,49;UF  35,39
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967842;;;260.348,00;$27.036,49;UF  9,63
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967845;;;204.605,00;$27.036,49;UF  7,57
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967847;;;36.428,00;$27.036,49;UF  1,35
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967855;;;1.186.874,00;$27.036,49;UF  43,90
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967858;;;62.426,00;$27.036,49;UF  2,31
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967862;;;457.859,00;$27.036,49;UF  16,93
15-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;967929;;;231.639,00;$27.036,49;UF  8,57
15-05-2018;Ñuñoa;Telecomunicaciones y Alarmas;FE-61847086-;967637;FE;61847086;71.924,00;$27.036,49;UF  2,66
16-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-34532-CONTENEDORES PATAGONIA S.P.A.;968990;FE;34532;240.000,00;$27.039,10;UF  8,88
16-05-2018;Ñuñoa;Subcontratos;FE-4-ATON CONSTRUCCIONES SPA;969073;FE;4;4.303.424,00;$27.039,10;UF  159,16
16-05-2018;Ñuñoa;Subcontratos;FE-140-ARRIENDO DE MAQUINARIA Y MOVIMIENTO DE TIER;969053;FE;140;24.800.021,00;$27.039,10;UF  917,19
16-05-2018;Ñuñoa;Gastos por Arriendos Operacionales;FE-34532-CONTENEDORES PATAGONIA S.P.A.;968990;FE;34532;125.000,00;$27.039,10;UF  4,62
17-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;MANUEL CP CAMMAS MONTES;969554;;;260.000,00;$27.041,72;UF  9,61
17-05-2018;Ñuñoa;Gastos por Herramientas Menores;FE-2268-ANGELA M. PONCE FREDES;969340;FE;2268;131.710,00;$27.041,72;UF  4,87
18-05-2018;Ñuñoa;Insumos Administración;FE-4101-HECTOR URBINA PAREDES;970181;FE;4101;39.000,00;$27.044,33;UF  1,44
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971662;;;93.130,00;$27.054,78;UF  3,44
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971667;;;401.287,00;$27.054,78;UF  14,83
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971668;;;120.520,00;$27.054,78;UF  4,45
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971669;;;360.100,00;$27.054,78;UF  13,31
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971670;;;491.400,00;$27.054,78;UF  18,16
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971671;;;1.451.741,00;$27.054,78;UF  53,66
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971672;;;673.650,00;$27.054,78;UF  24,90
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971673;;;1.250.000,00;$27.054,78;UF  46,20
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971674;;;1.004.250,00;$27.054,78;UF  37,12
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971678;;;2.427.513,00;$27.054,78;UF  89,73
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971679;;;298.035,00;$27.054,78;UF  11,02
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971682;;;675.148,00;$27.054,78;UF  24,95
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-3-MARCO A. CAMPOS LETELIER;971035;FE;3;940.000,00;$27.054,78;UF  34,74
22-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-59-PERFOMAN SPA;971517;FE;59;505.000,00;$27.054,78;UF  18,67
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971891;;;1.258.300,00;$27.057,40;UF  46,50
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971894;;;138.575,00;$27.057,40;UF  5,12
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971897;;;544.432,00;$27.057,40;UF  20,12
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971900;;;447.950,00;$27.057,40;UF  16,56
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971901;;;59.375,00;$27.057,40;UF  2,19
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971904;;;419.900,00;$27.057,40;UF  15,52
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971908;;;474.714,00;$27.057,40;UF  17,54
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971911;;;71.839,00;$27.057,40;UF  2,66
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971954;;;16.625,00;$27.057,40;UF  0,61
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971958;;;446.880,00;$27.057,40;UF  16,52
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971970;;;392.254,00;$27.057,40;UF  14,50
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971978;;;91.574,00;$27.057,40;UF  3,38
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971984;;;90.478,00;$27.057,40;UF  3,34
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971987;;;430.000,00;$27.057,40;UF  15,89
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;971992;;;701.507,00;$27.057,40;UF  25,93
23-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;972026;;;83.831,00;$27.057,40;UF  3,10
23-05-2018;Ñuñoa;Gastos por Arriendos Operacionales;FE-2537-MADEMAQ CHILE LIMITADA;971991;FE;2537;888.000,00;$27.057,40;UF  32,82
23-05-2018;Ñuñoa;Insumos Administración;FE-1042165-ING. Y CONSTRUCCION RICARDO RODRIGUEZ Y;972126;FE;1042165;168.000,00;$27.057,40;UF  6,21
24-05-2018;Ñuñoa;Insumos Administración;FE-4131-HECTOR URBINA PAREDES;973096;FE;4131;26.000,00;$27.060,01;UF  0,96
25-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;973469;;;47.778,00;$27.062,63;UF  1,77
25-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;973473;;;135.919,00;$27.062,63;UF  5,02
25-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;973475;;;48.923,00;$27.062,63;UF  1,81
25-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FERNANDO CELIS URRUTIA;973722;;;170.900,00;$27.062,63;UF  6,31
28-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-179931-HORMIGONES BICENTENARIO S.A.;974306;FE;179931;3.483.060,00;$27.070,47;UF  128,67
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974928;;;24.456,00;$27.073,09;UF  0,90
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974929;;;345.036,00;$27.073,09;UF  12,74
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974931;;;228.560,00;$27.073,09;UF  8,44
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974933;;;155.541,00;$27.073,09;UF  5,75
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974935;;;195.548,00;$27.073,09;UF  7,22
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974936;;;72.662,00;$27.073,09;UF  2,68
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974939;;;134.911,00;$27.073,09;UF  4,98
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974920;;;148.437,00;$27.073,09;UF  5,48
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974921;;;83.612,00;$27.073,09;UF  3,09
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974922;;;24.456,00;$27.073,09;UF  0,90
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974923;;;60.787,00;$27.073,09;UF  2,25
29-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;974925;;;65.537,00;$27.073,09;UF  2,42
30-05-2018;Ñuñoa;Insumos Administración;FE-10153601-PROVEEDORES INTEGRALES PRISA S.A.;976428;FE;10153601;37.082,00;$27.075,71;UF  1,37
30-05-2018;Ñuñoa;Seguros y Similares;FE-5178766-HDI SEGUROS S.A.;976411;FE;5178766;12.376.531,00;$27.075,71;UF  457,11
31-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-19211-BARRENA HERMANOS Y CIA. LTDA.;977786;FE;19211;24.982,00;$27.078,32;UF  0,92
31-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-90791842-SODIMAC S.A.;977789;FE;90791842;27.849,00;$27.078,32;UF  1,03
31-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-90863235-SODIMAC S.A.;977790;FE;90863235;27.832,00;$27.078,32;UF  1,03
31-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-266485-SOC. DE PLASTICOS Y FITTINGS INDUST.LTDA;977799;FE;266485;75.160,00;$27.078,32;UF  2,78
31-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-90996045-SODIMAC S.A.;977800;FE;90996045;33.398,00;$27.078,32;UF  1,23
31-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-180706-HORMIGONES BICENTENARIO S.A.;977053;FE;180706;2.542.536,00;$27.078,32;UF  93,90
31-05-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-181168-HORMIGONES BICENTENARIO S.A.;977185;FE;181168;3.055.173,00;$27.078,32;UF  112,83
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;31.298,00;$27.078,32;UF  1,16
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;34.532,00;$27.078,32;UF  1,28
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;14.710,00;$27.078,32;UF  0,54
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;826.000,00;$27.078,32;UF  30,50
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Horas Extras;981571;;;6.424,00;$27.078,32;UF  0,24
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;109.250,00;$27.078,32;UF  4,03
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Bono Producción G.;981571;;;101.603,00;$27.078,32;UF  3,75
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;20.000,00;$27.078,32;UF  0,74
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;16.000,00;$27.078,32;UF  0,59
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;18.913,00;$27.078,32;UF  0,70
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;20.867,00;$27.078,32;UF  0,77
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;8.889,00;$27.078,32;UF  0,33
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;356.000,00;$27.078,32;UF  13,15
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Horas Extras;981571;;;33.227,00;$27.078,32;UF  1,23
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;109.250,00;$27.078,32;UF  4,03
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Bono Producción G.;981571;;;131.952,00;$27.078,32;UF  4,87
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;20.000,00;$27.078,32;UF  0,74
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;16.000,00;$27.078,32;UF  0,59
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;155.550,00;$27.078,32;UF  5,74
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;171.623,00;$27.078,32;UF  6,34
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;73.109,00;$27.078,32;UF  2,70
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;3.018.733,00;$27.078,32;UF  111,48
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Horas Extras;981571;;;375.037,00;$27.078,32;UF  13,85
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;865.936,00;$27.078,32;UF  31,98
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Bono Producción G.;981571;;;925.250,00;$27.078,32;UF  34,17
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;157.999,00;$27.078,32;UF  5,83
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;126.401,00;$27.078,32;UF  4,67
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Feriado Proporcional  ($);981571;;;34.579,00;$27.078,32;UF  1,28
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;18.442,00;$27.078,32;UF  0,68
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;20.348,00;$27.078,32;UF  0,75
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;8.668,00;$27.078,32;UF  0,32
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;380.833,00;$27.078,32;UF  14,06
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Horas Extras;981571;;;95.970,00;$27.078,32;UF  3,54
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;109.250,00;$27.078,32;UF  4,03
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Bono Producción G.;981571;;;28.677,00;$27.078,32;UF  1,06
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;16.667,00;$27.078,32;UF  0,62
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;13.333,00;$27.078,32;UF  0,49
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;29.250,00;$27.078,32;UF  1,08
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;32.273,00;$27.078,32;UF  1,19
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;13.748,00;$27.078,32;UF  0,51
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;865.756,00;$27.078,32;UF  31,97
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;109.250,00;$27.078,32;UF  4,03
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;20.000,00;$27.078,32;UF  0,74
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;16.000,00;$27.078,32;UF  0,59
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;61.738,00;$27.078,32;UF  2,28
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;67.725,00;$27.078,32;UF  2,50
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;29.246,00;$27.078,32;UF  1,08
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;866.265,00;$27.078,32;UF  31,99
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Horas Extras;981571;;;108.679,00;$27.078,32;UF  4,01
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;304.949,00;$27.078,32;UF  11,26
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Bono Producción G.;981571;;;766.201,00;$27.078,32;UF  28,30
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;48.667,00;$27.078,32;UF  1,80
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;38.933,00;$27.078,32;UF  1,44
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;21.378,00;$27.078,32;UF  0,79
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;23.587,00;$27.078,32;UF  0,87
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;10.048,00;$27.078,32;UF  0,37
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;585.150,00;$27.078,32;UF  21,61
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Horas Extras;981571;;;18.205,00;$27.078,32;UF  0,67
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;109.250,00;$27.078,32;UF  4,03
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;20.000,00;$27.078,32;UF  0,74
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;16.000,00;$27.078,32;UF  0,59
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización II;981571;;;10.000,00;$27.078,32;UF  0,37
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;149.443,00;$27.078,32;UF  5,52
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;140.360,00;$27.078,32;UF  5,18
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;59.790,00;$27.078,32;UF  2,21
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;6.685.913,00;$27.078,32;UF  246,91
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;218.500,00;$27.078,32;UF  8,07
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;40.000,00;$27.078,32;UF  1,48
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;32.000,00;$27.078,32;UF  1,18
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;38.866,00;$27.078,32;UF  1,44
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;42.882,00;$27.078,32;UF  1,58
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;18.267,00;$27.078,32;UF  0,67
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;941.461,00;$27.078,32;UF  34,77
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Horas Extras;981571;;;109.837,00;$27.078,32;UF  4,06
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;109.250,00;$27.078,32;UF  4,03
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Bono Producción;981571;;;134.970,00;$27.078,32;UF  4,98
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;20.000,00;$27.078,32;UF  0,74
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;16.000,00;$27.078,32;UF  0,59
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;23.455,00;$27.078,32;UF  0,87
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;25.879,00;$27.078,32;UF  0,96
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;11.024,00;$27.078,32;UF  0,41
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;541.000,00;$27.078,32;UF  19,98
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Horas Extras;981571;;;91.520,00;$27.078,32;UF  3,38
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Gratificación Legal;981571;;;109.250,00;$27.078,32;UF  4,03
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Bono Producción G.;981571;;;40.059,00;$27.078,32;UF  1,48
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Colación;981571;;;20.000,00;$27.078,32;UF  0,74
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Movilización;981571;;;16.000,00;$27.078,32;UF  0,59
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Feriado Proporcional  ($);981571;;;37.699,00;$27.078,32;UF  1,39
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;981571;;;53.249,00;$27.078,32;UF  1,97
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Mutual de Seguridad;981571;;;58.752,00;$27.078,32;UF  2,17
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Aporte Empleador S.I.S.;981571;;;25.027,00;$27.078,32;UF  0,92
31-05-2018;Ñuñoa;Remuneraciones Operacionales;Sueldo Base;981571;;;1.665.730,00;$27.078,32;UF  61,52
