#;Número de operación;Origen;Documento Origen SAP;Ref2-Nº Vale;Número de línea;Código de cuenta;Código Centro de Costo;Nombre del centro;Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto
9102;1445831;Factura de Proveedores;11005864;15052;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489911;;;962
9103;1447262;Factura de Proveedores;11005873;15044;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489922;;;962
9104;1447262;Factura de Proveedores;11005818;15491;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489770;;;963
9105;1447778;Factura de Proveedores;11005828;15486;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489780;;;963
9106;1447778;Factura de Proveedores;11005843;15477;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489823;;;963
9107;1446797;Factura de Proveedores;11005855;15056;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489874;;;963
9108;1487950;Factura de Proveedores;11005866;15051;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489914;;;963
9109;1491410;Salida de Mercancia;11005819;15490;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489771;;;1160
9110;1491415;Salida de Mercancia;11005823;15488;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489775;;;1160
9111;1491638;Salida de Mercancia;11005858;15473;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489899;;;1317
9112;1492674;Factura de Proveedores;11005822;15076;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489774;;;1552
9113;1494653;Factura de Proveedores;11005846;15065;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489826;;;1552
9114;1495014;Factura de Proveedores;11005868;15049;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489916;;;1552
9115;1495016;Factura de Proveedores;11005869;15048;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489917;;;1553
9116;1495017;Factura de Proveedores;11005831;15070;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489789;;;1690
9117;1495017;Factura de Proveedores;11005827;15073;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489779;;;1760
9118;1218578;Pagos Efectuados;11005829;15485;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489781;;;1760
9119;1219301;Pagos Efectuados;11005837;15068;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489810;;;1760
9120;1272080;Pagos Efectuados;11005841;15067;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489819;;;1760
9121;1276577;Pagos Efectuados;11005859;15055;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489900;;;1760
9122;1276588;Pagos Efectuados;11005833;15483;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489791;;;2710
9123;1380703;Pagos Efectuados;11005842;15324;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489821;;;3081
9124;1384558;Asiento;11005850;15322;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489834;;;3752
9125;1380657;Asiento;11005870;15047;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489918;;;3897
9126;1380657;Asiento;11005821;15489;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489773;;;3925
9127;1380657;Asiento;11005830;15327;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489783;;;4474
9128;1380657;Asiento;11005839;15480;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489815;;;4999
9129;1380657;Asiento;11005848;15064;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489830;;;5580
9130;1380657;Asiento;11005845;15054;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489825;;;6250
9131;1380657;Asiento;11005838;15479;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489811;;;6555
9132;1380657;Asiento;11005872;15043;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489920;;;6700
9133;1477793;Asiento;11005815;15492;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489767;;;6960
9134;1498245;Factura de Proveedores;11005832;15602;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489790;;;7000
9135;1191935;Factura de Proveedores;11005826;15074;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489778;;;9057
9136;1193379;Factura de Proveedores;11005862;15320;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489909;;;9200
9137;1226387;Factura de Proveedores;11005849;15061;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489832;;;12407
9138;1205373;Factura de Proveedores;11005851;15062;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489835;;;12407
9139;1205408;Factura de Proveedores;11005852;15063;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489847;;;12407
9140;1335062;Factura de Proveedores;11005875;15471;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489927;;;12600
9141;1208576;Factura de Proveedores;11005844;15531;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489824;;;12744
9142;1228001;Factura de Proveedores;11005825;15330;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489777;;;14700
9143;1226420;Factura de Proveedores;11005860;15321;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489903;;;17783
9144;1289097;Factura de Proveedores;11005867;15472;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489915;;;109560
9145;1228003;Factura de Proveedores;11005834;15482;1;5101001;;;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1489795;;;399273
9146;1246076;Factura de Proveedores;264416;;2;5101001;204;OG-Hormigones;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;33-1241723-MELON HORMIGONES S.A;1490185;33;1241723;482083
9147;1276062;Factura de Proveedores;264418;;2;5101001;204;OG-Hormigones;17-09-2020;Santiago;Materias Primas de Obras en Ejecución;33-1241656-MELON HORMIGONES S.A;1490188;33;1241656;1893900
9148;1399111;Factura de Proveedores;1498597;;;6102001;;;20-09-2020;Santiago;Caja Chica Obra;CAJA CHICA N°32 Santiago ALEJANDRO STAMATIU;1498597;;;3000
9149;1399099;Factura de Proveedores;1498597;;1;6102001;;;20-09-2020;Santiago;Caja Chica Obra;CAJA CHICA N°32 Santiago ALEJANDRO STAMATIU;1498597;;;9600
9150;1384624;Factura de Proveedores;1498597;;2;6102001;;;20-09-2020;Santiago;Caja Chica Obra;CAJA CHICA N°32 Santiago ALEJANDRO STAMATIU;1498597;;;40630
9151;1384644;Factura de Proveedores;11005889;15499;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490427;;;224
9152;1289042;Factura de Proveedores;11005894;15088;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490437;;;354
9153;1399112;Factura de Proveedores;11005880;15096;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490400;;;590
9154;1399100;Factura de Proveedores;11005888;15087;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490425;;;590
9155;1353755;Factura de Proveedores;11005896;15080;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490440;;;590
9156;1342416;Factura de Proveedores;11005898;15085;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490444;;;590
9157;1342612;Factura de Proveedores;11005900;15083;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490447;;;590
9158;1308938;Factura de Proveedores;11005906;15081;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490456;;;590
9159;1353752;Factura de Proveedores;11005897;15086;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490442;;;709
9160;1349772;Factura de Proveedores;11005881;15094;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490401;;;880
9161;1349853;Factura de Proveedores;11005882;15703;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490402;;;880
9162;1349861;Factura de Proveedores;11005895;15496;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490438;;;962
9163;1343388;Factura de Proveedores;11005891;15090;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490432;;;963
9164;1343389;Factura de Proveedores;11005901;15701;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490450;;;985
9165;1360499;Factura de Proveedores;11005904;15082;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490454;;;1316
9166;1387978;Factura de Proveedores;11005883;15604;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490403;;;1355
9167;1388070;Factura de Proveedores;11005886;150936;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490411;;;1420
9168;1388123;Factura de Proveedores;11005878;15098;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490394;;;1425
9169;1388127;Factura de Proveedores;11005899;15084;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490446;;;1553
9170;1405199;Factura de Proveedores;11005890;15091;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490431;;;1760
9171;1437040;Asiento;11005887;15092;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490424;;;1925
9172;1437042;Asiento;11005907;15095;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490458;;;3700
9173;1404760;Factura de Proveedores;11005893;15089;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490436;;;3704
9174;1425478;Factura de Proveedores;11005884;15702;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490408;;;5860
9175;1431828;Factura de Proveedores;11005885;15605;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490409;;;7000
9176;1411216;Factura de Proveedores;11005905;15079;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490455;;;8314
9177;1434411;Factura de Proveedores;11005892;15497;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490434;;;12741
9178;1447729;Factura de Proveedores;11005903;15498;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490453;;;18760
9179;1447736;Factura de Proveedores;11005876;15099;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490391;;;20000
9180;1453431;Factura de Proveedores;11005877;15097;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490392;;;20000
9181;1470784;Factura de Proveedores;11005879;15705;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490395;;;34485
9182;1473969;Factura de Proveedores;11005902;15535;1;5101001;;;21-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1490452;;;37519
9183;1474084;Factura de Proveedores;11005955;15107;;6101007;;;22-09-2020;Santiago;Insumos Administración;Edificio Santiago;1491638;;;-226984
9184;1474288;Factura de Proveedores;264998;;3;5101018;;;22-09-2020;Santiago;Diferencia de Precio;33-215914-ENVASES TERMOAISLANTES S.A..;1494005;33;215914;-163500
9185;1475326;Factura de Proveedores;11005953;15814;2;6101007;;;22-09-2020;Santiago;Insumos Administración;Edificio Santiago;1491410;;;-7827
9186;1475267;Factura de Proveedores;11005954;15810;;6101007;;;22-09-2020;Santiago;Insumos Administración;Edificio Santiago;1491415;;;-7827
9187;1476425;Factura de Proveedores;11005961;4314;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491694;;;347
9188;1476947;Factura de Proveedores;11005931;15543;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491361;;;448
9189;1482558;Factura de Proveedores;11005932;15812;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491362;;;494
9190;1478862;Factura de Proveedores;11005960;15406;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491685;;;556
9191;1484179;Factura de Proveedores;11005915;15820;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491340;;;590
9192;1494016;Factura de Proveedores;11005917;15818;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491343;;;590
9193;1128438;Factura de Proveedores;11005934;15809;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491364;;;590
9194;1281585;Pagos Efectuados;11005935;15808;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491365;;;590
9195;1281585;Pagos Efectuados;11005947;15707;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491394;;;590
9196;1281585;Pagos Efectuados;11005948;15708;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491396;;;590
9197;1281586;Pagos Efectuados;11005940;15805;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491370;;;600
9198;1281738;Pagos Efectuados;11005918;4428;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491344;;;939
9199;1281742;Pagos Efectuados;11005922;15815;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491351;;;939
9200;1281742;Pagos Efectuados;11005908;15823;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491330;;;944
9201;1281742;Pagos Efectuados;11005930;15813;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491360;;;962
9202;1386935;Factura de Proveedores;11005945;15802;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491379;;;963
9203;1389573;Factura de Proveedores;11005946;15709;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491393;;;1084
9204;1226702;Factura de Proveedores;11005927;15607;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491356;;;1355
9205;1226703;Factura de Proveedores;11005937;15606;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491367;;;1355
9206;1226710;Factura de Proveedores;11005957;15532;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491654;;;1470
9207;1226727;Factura de Proveedores;11005949;15706;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491397;;;1552
9208;1226729;Factura de Proveedores;11005916;15819;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491342;;;1690
9209;1226747;Factura de Proveedores;11005944;15801;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491377;;;1692
9210;1167050;Pagos Efectuados;11005942;15804;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491373;;;1693
9211;1167050;Pagos Efectuados;11005913;15821;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491336;;;1878
9212;1167050;Pagos Efectuados;11005936;15807;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491366;;;1878
9213;1169447;Pagos Efectuados;11005943;15803;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491374;;;1878
9214;1169447;Pagos Efectuados;11005950;15704;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491403;;;1907
9215;1169447;Pagos Efectuados;11005912;15548;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491335;;;2450
9216;1226673;Factura de Proveedores;11005958;15474;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491667;;;3022
9217;1226683;Factura de Proveedores;11005959;15536;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491670;;;3403
9218;1226694;Factura de Proveedores;11005952;151000;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491407;;;3850
9219;1198773;Factura de Proveedores;11005923;15334;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491352;;;3925
9220;1198774;Factura de Proveedores;11005929;15711;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491359;;;4600
9221;1198775;Factura de Proveedores;11005921;15816;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491350;;;4944
9222;1194771;Pagos Efectuados;11005964;15530;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491733;;;5205
9223;1198984;Pagos Efectuados;11005919;15817;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491345;;;5950
9224;1200936;Pagos Efectuados;11005956;15328;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491646;;;6098
9225;1200936;Pagos Efectuados;11005941;15540;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491371;;;6371
9226;1200936;Pagos Efectuados;11005933;15542;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491363;;;6586
9227;1202980;Pagos Efectuados;11005910;15712;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491332;;;9517
9228;1202980;Pagos Efectuados;11005928;15811;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491357;;;10005
9229;1202980;Pagos Efectuados;11005925;15608;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491354;;;10211
9230;1204719;Factura de Proveedores;11005953;15814;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491410;;;11209
9231;1204724;Factura de Proveedores;11005962;15533;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491703;;;11535
9232;1204727;Factura de Proveedores;11005951;15333;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491405;;;12112
9233;1224023;Pagos Efectuados;11005967;15516;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491772;;;12473
9234;1224028;Pagos Efectuados;11005926;15544;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491355;;;13650
9235;1235213;Pagos Efectuados;11005914;15541;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491338;;;15534
9236;1224978;Factura de Proveedores;11005911;15901;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491334;;;15700
9237;1224980;Factura de Proveedores;11005909;4325;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491331;;;17240
9238;1224982;Factura de Proveedores;11005966;15508;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491757;;;21840
9239;1270718;Factura de Proveedores;11005965;15509;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491742;;;35118
9240;1270727;Factura de Proveedores;11005963;15547;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491708;;;35762
9241;1270728;Factura de Proveedores;11005920;15335;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491348;;;49225
9242;1270729;Factura de Proveedores;11005938;15710;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491368;;;54186
9243;1270739;Factura de Proveedores;11005954;15810;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491415;;;55812
9244;1255593;Pagos Efectuados;11005924;15545;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491353;;;92892
9245;1259170;Pagos Efectuados;11005939;15538;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491369;;;155800
9246;1264539;Pagos Efectuados;11005955;15107;1;5101001;;;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1491638;;;507572
9247;1281739;Pagos Efectuados;265075;;2;5101020;1002;GG-Maquinaria,equipos y herram;22-09-2020;Santiago;Gastos por Herramientas Menores;33-2158-JULIO IBAZETA Y COMPAÑIA LTDA;1494144;33;2158;656640
9248;1281744;Pagos Efectuados;264933;;2;5101001;204;OG-Hormigones;22-09-2020;Santiago;Materias Primas de Obras en Ejecución;33-1242197-MELON HORMIGONES S.A;1493031;33;1242197;1010246
9249;1281744;Pagos Efectuados;11005978;15850;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492442;;;490
9250;1281744;Pagos Efectuados;11005971;15853;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492433;;;590
9251;1281804;Factura de Proveedores;11005979;15845;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492443;;;590
9252;1281805;Factura de Proveedores;11005984;15848;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492449;;;590
9253;1281806;Factura de Proveedores;11005989;15842;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492457;;;590
9254;1303046;Factura de Proveedores;11005994;15837;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492463;;;590
9255;1303047;Factura de Proveedores;11006007;15830;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492533;;;740
9256;1303049;Factura de Proveedores;11005968;15724;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492429;;;939
9257;1316376;Factura de Proveedores;11005969;15851;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492431;;;962
9258;1316377;Factura de Proveedores;11006005;15831;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492526;;;963
9259;1316378;Factura de Proveedores;11005980;15849;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492444;;;1552
9260;1316415;Pagos Efectuados;11005992;15838;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492461;;;1552
9261;1316415;Pagos Efectuados;11005999;15835;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492515;;;1552
9262;1316415;Pagos Efectuados;11006004;15828;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492524;;;1552
9263;1318515;Factura de Proveedores;11006009;15827;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492539;;;1552
9264;1325180;Pagos Efectuados;11005988;15844;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492454;;;1553
9265;1325180;Pagos Efectuados;11005993;15839;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492462;;;1553
9266;1325180;Pagos Efectuados;11005973;15726;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492435;;;1878
9267;1328336;Pagos Efectuados;11005987;15846;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492453;;;1878
9268;1328336;Pagos Efectuados;11005990;15840;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492458;;;1878
9269;1328336;Pagos Efectuados;11006000;15832;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492516;;;1879
9270;1349859;Factura de Proveedores;11005974;15852;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492437;;;1907
9271;1349865;Factura de Proveedores;11005986;15847;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492452;;;1960
9272;1349838;Factura de Proveedores;11006002;15834;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492522;;;2182
9273;1335624;Factura de Proveedores;11005975;4326;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492438;;;2309
9274;1365773;Factura de Proveedores;11006001;15825;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492520;;;3167
9275;1365781;Factura de Proveedores;11006006;15826;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492532;;;3242
9276;1365814;Factura de Proveedores;11006010;15903;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492542;;;3305
