Date,Project,Account,Detail,Amount
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,977
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1038
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1039
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1541
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2028
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,3593
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,3900
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,4900
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,4900
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5442
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,7314
2020-01-17,Santiago,Caja Chica Obra,FE-35684528-EKONO S.A.,7420
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,8217
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,12741
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,19240
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,24403
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,33-1179680-MELON HORMIGONES S.A,113302
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,33-1179561-MELON HORMIGONES S.A,1495584
2020-01-17,Santiago,Materias Primas de Obras en Ejecución,33-13187-MOLDAJES ALSINA LTDA.,3891936
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,140
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,990
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1039
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1045
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1707
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2015
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,3778
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5040
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5121
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6500
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6500
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,7900
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,FE-33233-VLADIMIR MAURICIO DEVIA SALAS.,15042
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,72725
2020-01-18,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,90100
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,-39860
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,977
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,977
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,977
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,977
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1038
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1038
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2015
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2029
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2768
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,4900
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5820
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6829
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,9000
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,10042
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,13000
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,20075
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,30550
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,31342
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,63609
2020-01-20,Santiago,Gastos por Arriendos Operacionales,33-26989-MULTIMETAL LTDA.,119970
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,129838
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,147600
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,158825
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,33-1180096-MELON HORMIGONES S.A,560898
2020-01-20,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,658800
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,140
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,240
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,819
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,907
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,907
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,977
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,977
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,982
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1039
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1150
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1390
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1528
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1541
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1857
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2015
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2567
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2875
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,3005
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,3893
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,4900
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,4900
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5050
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5305
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6059
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6430
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6441
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6480
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6500
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6500
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6504
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,7760
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,7969
2020-01-21,Santiago,Caja Chica Obra,FE-35684565-EKONO S.A.,8151
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,9374
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,9969
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,11352
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,13000
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,14143
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,19323
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,19640
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,21600
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,22895
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Salida de mercancías,25900
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,34300
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,49350
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,63699
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,86700
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,89800
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,107300
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,156126
2020-01-21,Santiago,Materias Primas de Obras en Ejecución,33-1180617-MELON HORMIGONES S.A,350573
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,244
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,440
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,770
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,819
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,819
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,836
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,990
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1038
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1038
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1070
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1150
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1814
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1950
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1964
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2015
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2016
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,3900
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,4900
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5674
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5850
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6500
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6841
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,9200
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,11700
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,20279
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,51823
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,72279
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,225397
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,523498
2020-01-22,Santiago,Materias Primas de Obras en Ejecución,33-1181066-MELON HORMIGONES S.A,560934
2020-01-23,Santiago,Materias Primas de Obras en Ejecución,FE-33302-VLADIMIR MAURICIO DEVIA SALAS.,5891
2020-01-23,Santiago,Caja Chica Obra,CAJA CHICA N°24 TI MAURICIO ENCINA,10000
2020-01-23,Santiago,Materias Primas de Obras en Ejecución,33-14860-SOCIEDAD ENERSET LTDA.,43327
2020-01-23,Santiago,Gastos por Herramientas Menores,33-1873-JULIO IBAZETA Y COMPAÑIA LTDA,116700
2020-01-23,Santiago,Materias Primas de Obras en Ejecución,33-1181522-MELON HORMIGONES S.A,303849
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,240
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,240
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,240
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,660
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,764
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,820
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,835
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,835
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,836
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,836
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,977
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,990
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,990
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,990
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1038
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1038
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1039
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1130
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1290
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1528
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1587
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1814
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1814
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,1950
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2029
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2064
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2200
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2200
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2310
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,2900
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,3158
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,3280
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,3610
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,4449
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5300
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5532
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,5674
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6100
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6100
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6100
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6728
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6829
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,6829
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,9800
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,10972
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,12934
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,14700
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,18748
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,19240
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,19240
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,19894
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,159421
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,33-114864-COMERCIAL A Y B LTDA.,474315
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,33-1181988-MELON HORMIGONES S.A,2103642
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,33-114866-COMERCIAL A Y B LTDA.,2335010
2020-01-24,Santiago,Materias Primas de Obras en Ejecución,33-114865-COMERCIAL A Y B LTDA.,2767095
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,49
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,49
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,140
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,140
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,240
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,580
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,602
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,670
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,780
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,977
2020-01-27,Santiago,Materias Primas de Obras en Ejecución,Edificio Santiago,982
